Post ID,Permalink,Post Message,Type,Posted,reach,comment,like,share,幫別人宣傳,心情,商品,活動,社會福利、弱勢,剩食,最近議題,街賣者,街友
509931262445814_650788155026790,https://www.facebook.com/Do.you.a.flavor/posts/650788155026790:0,【街賣者速寫#1 鮮花校長】 by 阿德今天，帶著泡好的日月潭茶廠出品的紅玉紅茶，與夥伴一起騎車到後山埤讓校長試喝，並解釋紅茶的意義與故事。校長在 5 年前大病後，因手術與化療造成下肢行動不便，在建材業做了 2 年助理，因無法久坐而辭去了工作，在家休息一段時間。在這段日子裡，遇到了另一位的身障朋友，因不願他繼續失意下去，就帶他出來賣花，並且告訴他各種關於鮮花的知識，讓他可以自己進貨、處理與銷售。校長常在市府站的地下街與饒河夜市販賣鮮花，對於鮮花有著高品質的堅持：「我一定是清晨自己搭車到內湖花市去挑，這樣才能摸的出來這花有沒有進過冰箱，沒進過冰箱的花期才會長，......，很多人買了花回來都會跟我說我的花很好，哈哈哈哈。」對於校長詳細的解說，我來不及記下，但是那份對於工作的認同，我無法忘掉。臨走時，校長表示期待可以在 3 月底開始賣人生百味計畫的產品，他跟我們說，常看到年輕人自殺的新聞，他都覺得不捨，如果連他都可以重新站起來，他真的很想用自己的例子鼓勵他們：「生命，是勇敢的活出另一種可能」。,Photo,3/13/1512:00上午,5340,8,386,23,,,,,,,1,,
509931262445814_650333138405625,https://www.facebook.com/Do.you.a.flavor/posts/650333138405625:0,【石頭湯計畫 X 宴會 X 活動】婚禮、尾牙、大大小小的活動中，難免產生多出來、品質沒問題卻吃不完的食物與食材，而規模愈大的活動，愈容易產生大量的剩食。在我們將石頭湯計畫，帶入了幾次的婚禮與活動後，為了可以永續發展，人生百味討論出了一個石頭湯合作方案，歡迎有辦大型活動與婚禮的朋友與我們合作。【方案一】：免費我們發現對於許多朋友而言，分享食物的最後一哩路是最困難的，但其實只要有人引導，分享食物一點也不難。你可以在活動前與我們聯絡討論，我們會根據活動的時間，告知合適的時間與地點，帶人與食物到約定的地方，我們會引導你們去分享食物。不論量與時間，都是完全免費的。【方案二】：每人 10 元 / 每桌 100 元許多活動，無法親身參與，就可以選擇方案二，在活動前與我們聯絡討論量與食材的完整性，告知活動的規模與時間，那我們就會根據當天的情況，採購食材並加以料理與加熱成一道完整的餐點，並帶去與街友朋友分享。不論選擇哪種方案，我們都會在你們的活動現場提到立牌，告知用餐的朋友，這一次的婚禮或活動的餐點，有與石頭湯計畫合作，請大家取用時保持食物乾淨，因為在活動結束後，這些食物會有不同的意義。　這是一個嘗試。是否收費、要對誰收費，對我們而言一直都是困難並需要慎重考慮的決定。只要你願意參與，不論活動大小，都歡迎寄信或打電話與我們討論。,Photo,3/12/1512:00上午,10544,11,556,67,,,,1,,,,,
509931262445814_650007261771546,https://www.facebook.com/Do.you.a.flavor/posts/650007261771546:0,【石頭湯9 - 煨麵 募集志工與食材】春分將至、連日細雨，蔥、韭菜、菠菜是時令食物，對於春風化雨時的過敏與呼吸道，都有很好的功效。因此，這次的主題是:「蔥開煨麵」 (根本只是因為收到太多麵條(被巴頭))煨麵，不同於一般湯麵：湯、麵必須分煮；先炒蔥至微焦上色，讓高湯可以有蔥的甜味與香氣，再用高湯將麵條煮熟，使麵吸收高湯，發漲而不糊。煮的時間: 3/29 (日) 14:00-21:00募集的時間: 3/25 (三) - 3/27 (五) 19:00-21:00煮的地點: 台北 Mini Cook募集的地點: 台北市民生西路362巷23號二樓網址如下，報名成功者會寄信通知!---志工募集，10位---http://goo.gl/vqHxB8---食材募集，不限---http://goo.gl/v9EhaU,Photo,3/11/1512:00上午,6264,13,238,34,,,,1,,,,,
509931262445814_649978165107789,https://www.facebook.com/Do.you.a.flavor/posts/649978165107789,【 日本職場紀實︰從網吧難民、過勞死、到陪酒女郎 】by.剛勇狹小的漫咖中，間隔出百種酸苦的人生。看似無相關的各種弱勢，其實不都是待解決的社會問題縮影嗎？Tadayuki Sakai先生辭掉二十年的超時勞累工作，覺得終於解脫了。他說他的夢想是去幾個國家旅居。 但卻被困在這裡了，現實的窘迫及操勞過度的殘破身心。仔細觀察，我們其實沒那麼不同。,Link,3/11/1512:00上午,11260,4,146,29,,,,,,1,,,
509931262445814_649602955145310,http://www.facebook.com/media/set/?set=ms.c.eJw1ysEJACAMA8CNxGgS2%7E%3B0XE6p9HpyZnuARKCqGywoEFsB2Pu9vsz5xAZmUDL4%7E-.bps.a.649601401812132.1073741845.509931262445814&type=1,<人生的味道 佐以膠卷調味> by.小寶幫百味團隊紀錄影像的這段時間累積了許多回憶數位的時代 平台多元 在現場總是許多媒材紀錄(單眼.手機.GoPro)但有感的畫面 紀念性的一刻還是想用底片留存有別於粉專照片的即時性 此本相簿累積的很慢.量少 但每一格都是百味的一步看到照片顯像的那一刻 回憶瞬間拉回當下 感受過去 對比現在我們前進了~慢慢的進步 調整不足 想做的事更多.更好----------------------------------------歡迎有來參加人生百味活動的朋友 提供底片機相片 一起吸膠卷的味道,Photo,3/10/1512:00上午,1682,,,,,1,,,,,,,
509931262445814_649232331849039,https://www.facebook.com/Do.you.a.flavor/posts/649232331849039,破萬感謝活動即將啟動，敬請期待,Photo,3/10/1512:00上午,2799,,,,,,,1,,,,,
509931262445814_649157278523211,https://www.facebook.com/Do.you.a.flavor/posts/649157278523211:0,【 街賣商品策劃筆記：整顆硬碟都是設計師的槍靶場 】by.剛勇偶爾會聽到網友誇獎百味的視覺不錯，身為設計師為此萬分感動。設計這件事，就像鴨子划水。難以計算的參考資料、視覺發想，然後權衡著現實及夢想的比重，被夥伴催被印刷廠念，文案修了又修，封面比例調了又調，一邊得壓抑自己突發的新想法。最後的最後，才終於收斂出一個看似輕鬆的「簡約」。然後又開始不安的等待打樣與無止期的校對!!!!!(崩潰) 期待可以快將獨立良品推上街頭，讓大家走在街上都能有全新體驗，用消費改變世界！,Photo,3/10/1512:00上午,2730,5,106,,,1,,,,,,,
509931262445814_648149045290701,https://www.facebook.com/Do.you.a.flavor/posts/648149045290701:0,【 要去高雄 】下週末百味團隊將與iGoods愛物資一起到高雄和屏東，進行第三次的環島綠色講座。歡迎高雄和屏東的朋友報名參加，我們將聊聊剩食，聊聊物資重新分配，少點浪費多點美好，每個人都有能力做些好事:)-------------報名網址：http://www.accupass.com/event/register/1503071223553460887100,Photo,3/8/1512:00上午,3576,1,97,12,,,,1,,,,,
509931262445814_647792595326346,https://www.facebook.com/Do.you.a.flavor/posts/647792595326346:0,【 街賣準備日誌 】by. 啥喵今天有個神奇的機會，來拜訪 身心障礙者自立更生創業協會自立更生創業協會很用心在耕耘身心障礙者的職訓和就業創會會長劉大哥很積極地給我們意見和指教~收獲超豐富的啊!!!!!!同為劉大哥創立的身心障礙者生命教育協會去年出了一份全新的雜誌——「生命」揭露你所不知的身心障礙者努力奮鬥故事https://www.facebook.com/tocoveryou?fref=ts果然這年頭獨立雜誌正夯啊~!!!!關注就對了!!!!另外附上阿德拼命向劉大哥解釋的三視圖~,Photo,3/7/1512:00上午,3064,1,103,,,,,,,1,,,
509931262445814_646880515417554,https://www.facebook.com/Do.you.a.flavor/posts/646880515417554,【 1200元可以買什麼 】by.剛勇猶豫了很久很久。決定專心創業後所花的每一塊錢，都經過來回考慮：買掛耳包減少上咖啡店的次數、只在taaze寄優惠券來時買書、藉糖果餅乾、砍網拍預算。每次消費前總省思著，現階段的自己需要什麼？當我們寄望理念延續至國家未來的棟樑，卻不斷批評這群人是屁孩；當我們苦惱無法有房除了薪水什麼都漲，卻極力將自己與街友切割；當我們批評現今報導的粗淺不實及浮濫，卻不願支持獨立新起的媒體，當我們無法付出點什麼，怎麼期待有所不同？現階段的自己需要什麼，大概是期待著改變成真的好心情與信念吧。如果你也期許自己能參與其中，支持一本獨立報導雜誌是個不錯選擇。,Link,3/5/1512:00上午,3806,5,152,8,1,,,,,,,,
509931262445814_646479038791035,https://www.facebook.com/Do.you.a.flavor/posts/646479038791035,"林書豪說，「我覺得，是值得坐下來聽聽他們的故事。盡量去了解他們是甚麼樣的人。感同身受，而不是用自己片面所見去判斷他們。」遠在美國打拼的 Jeremy Lin 林書豪 ，利用新年期間帶著煎餃等，來到附近的公園，除了分享食物之外，也和在地幾位街友們 - Louis, Kevin and Angel 聊天。「一般認為無家可歸的人，都是不努力、不想工作、不好好念書、不願意親近家人的人。但事實上不是這樣。」「現在我在這裡 (街頭上) ，是因為我是殘障者。」「我盡力保持正面的態度，因為我有個 16 歲的弟弟，他說他希望在他的畢業典禮上看到我。他是我前進的動力。」祝福球技精湛、心地善良的 Jeremy Lin 能有更出色的表現！加油！！！https://www.youtube.com/watch?v=k76YbbkN-EQ&feature=youtu.be",Link,3/4/1512:00上午,3064,,78,7,1,,,,,,,,
509931262445814_646238202148452,https://www.facebook.com/Do.you.a.flavor/posts/646238202148452:0,有了工作室後就想辦個Instagram記錄每日日常，首po是跟煞氣小農barking買的糙米，希望達到每天開伙的目標（小吃們別再招手了！！）ID: doyouaflavor,Photo,3/3/1512:00上午,2954,1,70,,1,,,,,,,,
509931262445814_645884218850517,https://www.facebook.com/Do.you.a.flavor/posts/645884218850517,【十年後的世界，十年後的人生百味，十年後的約定】 by 大伯越是芭樂的歌，就越有它芭樂的原因。就像這首歌 - 憨人。選擇了一條不那麼安穩的道路，放棄了許多看起來亮眼的待遇。特別是在當代消費社會，年輕出頭的人多的是。和周圍的人們比起來，我少了權威的抬頭、優於常人的薪水，走在未來被迷霧深鎖的道路上。到底有誰會去跟陌生的街友、街賣者買東西吃？到底能不能找到可以自給自足的商業模式？到底有多少能耐，在盈利的同時不會向社會理念妥協？我不敢說我要、我可以改變世界，我只能說，我依然如往常地誠實面對自己：當我知道我可以改變一些事情的時候，我就是那個讓改變發生的人。這些日子以來，當我看著許多參與石頭湯計畫的志工，發自內心地說出自己的改變；當我看著一篇篇熱心贊助或支持我們的留言和訊息；當我聽到許多街友、街賣者、非營利組織、社會企業的前輩與好友們給我們的建議與鼓勵；當我看到夥伴們如此堅定的信念與眼神 - 到底，有什麼事情是我們做不到的？我一直相信「心真事實、願廣行深」這八個字 - 我們相信，只要透過簡單的計畫，我們可以打破人與人之間的距離與隔閡。我們相信，只要越來越多人改變看待他人的態度，我們就可以活在公義、平等的社會。我們相信，只要越來越多人願意思考與行動，我們就可以活在沒有貧窮的世界。是的，我是憨人。這個理想也許在我有限的生命裡並不會被實現，但如同 Che 所說：如果說我們是浪漫主義者，甚至是不可救藥的理想主義分子，我們想的都是不可能的事情，那麼，我們將回答一千零一遍，是的，我們就是這樣的人。謝謝一路上支持的人們。風雨同路，是你們讓我感到一路上充滿希望。夢中的那個世界，會因為我們而不會是一場空。回到標題。十年後的世界，會因為人生百味，以及所有為了同樣目標而努力的你們，而使得「貧窮」、「不公義」、「歧視」成為歷史。如果你也像尤努斯，目標是「Put poverty in the museum」，那麼，讓我們一起努力。十年後的台灣、亞洲、以及全世界，會因為我們今天的行動而有所不同。ps. 如果你像我一樣，聽了這首歌而流淚，請你把這份感動傳下去。有夢想的人，需要不斷地感動，才能永保初衷。再一個ps. 如果你也是五月天的歌迷，我們相約十年後，不管我們在世界的哪個角落，都一起唱這首歌，好不好？ --------------------------------------------------------我的心內感覺　人生的沈重　不敢來振動我不是好子　嘛不是歹人　我只是愛眠夢我不願隨浪隨風　飄浪西東　親像船無港我不願做人　奸巧鑽縫　甘願來作憨人看到滿天全金條　要煞無半項　環境來戲弄背景無夠強　天才無夠弄　逐項是攏輸人只好看破這虛華　不怕路歹行　不怕大雨淋心上一字敢　面對我的夢　甘願來作憨人我不是頭腦空空　我不是一隻米蟲人啊人　一世人　要安怎歡喜　過春夏秋冬我有我的路　有我的夢　夢中的那個世界　甘講伊是一場空我走過的路　只有希望　希望你我講過的話　放在心肝內　總有一天https://www.youtube.com/watch?v=DNxjaPw0KCA,Link,3/2/1512:00上午,3574,4,87,6,1,,,,,,,,
